timestamp,scan_id,num_points,quant_bits,comp_level,raw_size_bytes,compressed_size_bytes,encode_time_s,bits_per_scan,bits_per_second
2025-10-10 11:34:35,1,32185,20,9,386220,120625,0.013573,965000,9650000.0
2025-10-10 11:34:35,1,32185,21,0,386220,132700,0.011832,1061600,10616000.0
2025-10-10 11:34:35,1,32185,21,1,386220,132700,0.014565,1061600,10616000.0
2025-10-10 11:34:35,1,32185,21,2,386220,132700,0.009877,1061600,10616000.0
2025-10-10 11:34:35,1,32185,21,3,386220,132700,0.010016,1061600,10616000.0
2025-10-10 11:34:35,1,32185,21,4,386220,132700,0.014245,1061600,10616000.0
2025-10-10 11:34:35,1,32185,21,5,386220,132700,0.010041,1061600,10616000.0
2025-10-10 11:34:35,1,32185,21,6,386220,132700,0.012122,1061600,10616000.0
2025-10-10 11:34:35,1,32185,21,7,386220,132700,0.012609,1061600,10616000.0
2025-10-10 11:34:35,1,32185,21,8,386220,132700,0.009928,1061600,10616000.0
2025-10-10 11:34:35,1,32185,21,9,386220,132700,0.012353,1061600,10616000.0
2025-10-10 11:34:35,1,32185,22,0,386220,144775,0.017037,1158200,11582000.0
2025-10-10 11:34:35,1,32185,22,1,386220,144775,0.014301,1158200,11582000.0
2025-10-10 11:34:35,1,32185,22,2,386220,144775,0.013057,1158200,11582000.0
2025-10-10 11:34:35,1,32185,22,3,386220,144775,0.011502,1158200,11582000.0
2025-10-10 11:34:35,1,32185,22,4,386220,144775,0.012931,1158200,11582000.0
2025-10-10 11:34:35,1,32185,22,5,386220,144775,0.011795,1158200,11582000.0
2025-10-10 11:34:35,1,32185,22,6,386220,144775,0.013869,1158200,11582000.0
2025-10-10 11:34:35,1,32185,22,7,386220,144775,0.013135,1158200,11582000.0
2025-10-10 11:34:35,1,32185,22,8,386220,144775,0.010309,1158200,11582000.0
2025-10-10 11:34:35,1,32185,22,9,386220,144775,0.014057,1158200,11582000.0
2025-10-10 11:34:35,1,32185,23,0,386220,156845,0.023637,1254760,12547600.0
